CustomerID,NumPurchases,TotalQuantity,AvgUnitPrice,ActiveDays,CountryCount,Cluster
13142.0,1,258,2.9969565217391305,1,1,0
13144.0,1,21,6.216666666666666,1,1,0
13145.0,4,145,51.71,4,1,0
13146.0,1,154,2.027058823529412,1,1,0
13147.0,4,144,4.95,4,1,0
13148.0,12,1975,3.467742946708464,12,1,0
13149.0,4,1280,2.881860465116279,4,1,0
13151.0,1,363,5.689324324324324,1,1,0
13153.0,1,418,1.278,1,1,0
13155.0,4,497,2.912,4,1,0
13157.0,4,1439,1.8683908045977013,4,1,0
13158.0,4,784,2.0106329113924053,4,1,0
13159.0,4,1059,2.7321487603305785,4,1,0
13160.0,1,56,3.025,1,1,0
13161.0,1,29,4.8625,1,1,0
13162.0,4,1713,1.4626582278481013,4,1,0
13165.0,2,1376,0.800952380952381,2,1,0
13166.0,1,216,2.3914634146341465,1,1,0
13167.0,4,785,2.9483076923076923,4,1,0
13168.0,4,682,3.165267175572519,4,1,0
13169.0,2,272,3.7823076923076924,2,1,0
13170.0,1,147,1.54625,1,1,0
13171.0,3,229,4.0445652173913045,3,1,0
13173.0,2,277,2.6467441860465115,2,1,0
13174.0,3,1395,3.3874840764331213,3,1,0
13176.0,1,453,2.7775,1,1,0
13177.0,1,91,3.514705882352941,1,1,0
13178.0,11,3570,2.046566037735849,11,1,0
13182.0,1,201,0.6854545454545454,1,1,0
13183.0,9,2208,2.032659574468085,9,1,0
13184.0,10,1692,1.8393922651933703,10,1,0
13185.0,1,12,5.95,1,1,0
13186.0,3,820,3.2486075949367086,3,1,0
13187.0,1,95,3.765405405405405,1,1,0
13188.0,1,25,9.575,1,1,0
13189.0,2,842,0.39172413793103444,2,1,0
13192.0,2,595,2.6287301587301584,2,1,0
13193.0,1,50,2.870344827586207,1,1,0
13194.0,1,26,2.65,1,1,0
13196.0,4,1224,2.5078181818181817,4,1,0
13198.0,6,2648,2.379336283185841,6,1,0
13199.0,38,6176,2.6299159663865543,36,1,0
13200.0,4,516,3.3756521739130436,4,1,0
13203.0,4,800,2.3040350877192983,4,1,0
13207.0,2,130,2.2912500000000002,2,1,0
13208.0,6,804,2.338456375838926,6,1,0
13209.0,8,4253,2.2679127725856696,8,1,0
13210.0,1,316,1.5118181818181817,1,1,0
13211.0,3,874,1.4396428571428572,3,1,0
13212.0,3,310,3.745211267605634,3,1,0
13213.0,5,1360,2.7209999999999996,5,1,0
13216.0,1,297,1.448,1,1,0
13217.0,3,262,2.38,3,1,0
13218.0,1,88,0.9299999999999999,1,1,0
13220.0,4,196,4.531904761904762,4,1,0
13221.0,2,244,5.01439393939394,2,1,0
13223.0,2,88,1.9600000000000002,2,1,0
13224.0,2,1518,2.3142592592592592,2,1,0
13225.0,7,3416,2.3603125,7,1,0
13226.0,1,80,2.711875,1,1,0
13227.0,1,99,2.5999999999999996,1,1,0
13228.0,1,200,1.79,1,1,0
13229.0,1,63,4.0600000000000005,1,1,0
13230.0,14,1665,2.399050736497545,16,1,0
13232.0,7,778,3.2770531400966183,7,1,0
13233.0,2,1004,0.737906976744186,2,1,0
13235.0,1,441,2.7143103448275863,1,1,0
13236.0,2,416,4.0344444444444445,2,1,0
13238.0,4,298,4.110645161290323,4,1,0
13239.0,1,327,1.590952380952381,1,1,0
13240.0,4,298,3.3132835820895523,4,1,0
13242.0,3,130,2.08,3,1,0
13243.0,1,233,3.6174137931034482,1,1,0
13244.0,1,38,3.747777777777778,1,1,0
13245.0,1,125,6.23125,1,1,0
13246.0,6,1602,1.851418439716312,6,1,0
13247.0,4,328,2.1075999999999997,4,1,0
13248.0,2,305,2.6873076923076926,2,1,0
13249.0,3,546,3.430869565217391,3,1,0
13253.0,2,1572,1.1419444444444444,2,1,0
13255.0,2,177,4.96,2,1,0
13258.0,3,287,3.663684210526316,3,1,0
13259.0,1,132,2.308390804597701,1,1,0
13260.0,1,142,4.9675,1,1,0
13261.0,2,210,5.488888888888889,2,1,0
13262.0,1,125,3.092727272727273,1,1,0
13263.0,35,4780,2.2423792486583185,35,1,0
13265.0,5,1752,2.3726373626373625,5,1,0
13266.0,12,4428,1.9028877005347595,12,1,0
13267.0,19,1969,3.5107582938388626,18,1,0
13268.0,11,3658,1.5559545454545454,11,1,0
13269.0,15,3514,2.545474683544304,15,1,0
13270.0,1,200,2.95,1,1,0
13271.0,1,253,1.1966666666666665,1,1,0
13272.0,2,96,5.339333333333333,2,1,0
13273.0,1,153,1.298125,1,1,0
13276.0,2,161,5.097666666666667,2,1,0
13277.0,4,176,1.45,4,1,0
13278.0,1,537,1.9269565217391305,1,1,0
13279.0,1,73,2.6033333333333335,1,1,0
13280.0,3,522,2.6203529411764706,3,1,0
13282.0,3,307,4.676216216216217,3,1,0
13283.0,2,90,1.3071428571428572,2,1,0
13284.0,1,91,4.397692307692308,1,1,0
13285.0,4,2051,2.1348663101604277,4,1,0
13291.0,1,233,2.6642857142857146,1,1,0
13292.0,2,347,3.7332258064516126,2,1,0
13294.0,2,453,3.6888888888888887,2,1,0
13295.0,1,82,3.4899999999999998,1,1,0
13296.0,1,78,2.408,1,1,0
13297.0,4,963,2.977966101694915,4,1,0
13298.0,1,96,3.75,1,1,0
13299.0,1,30,4.75,1,1,0
13300.0,1,203,2.3865,1,1,0
13301.0,4,345,2.637654320987654,4,1,0
13302.0,1,5,12.75,1,1,0
13304.0,1,238,3.161904761904762,1,1,0
13305.0,10,1232,3.3620987654320986,10,1,0
13307.0,1,4,3.75,1,1,0
13308.0,3,843,3.0190740740740742,3,1,0
13309.0,5,1544,1.6181308411214952,5,1,0
13310.0,3,587,3.2480555555555557,3,1,0
13311.0,2,305,4.1207692307692305,2,1,0
13313.0,5,851,2.132307692307692,5,1,0
13314.0,3,560,3.1879032258064517,3,1,0
13316.0,4,6948,2.504022988505747,4,1,0
13317.0,6,1035,4.001209677419355,5,1,0
13318.0,3,304,2.857,3,1,0
13319.0,26,4724,3.273970588235294,25,1,0
13320.0,4,1096,1.8131132075471699,4,1,0
13321.0,2,372,2.1245454545454545,2,1,0
13322.0,1,117,2.7704000000000004,1,1,0
13323.0,5,175,4.55,5,1,0
13324.0,10,5205,2.7862666666666667,10,1,0
13325.0,1,240,3.0283333333333338,1,1,0
13327.0,8,1600,2.772222222222222,8,1,0
13328.0,1,680,1.8776470588235292,1,1,0
13329.0,2,463,2.2535294117647062,2,1,0
13330.0,3,751,2.020377358490566,3,1,0
13332.0,1,179,3.0352380952380953,1,1,0
13334.0,3,1774,2.926119402985075,3,1,0
13336.0,1,559,2.5023529411764707,1,1,0
13338.0,1,256,6.575263157894737,1,1,0
13339.0,1,326,5.235555555555556,1,1,0
13340.0,7,5770,2.760223880597015,7,1,0
13341.0,1,301,4.182142857142857,1,1,0
13343.0,1,135,6.25421052631579,1,1,0
13344.0,3,971,5.008487394957983,3,1,0
13345.0,1,141,5.6450000000000005,1,1,0
13347.0,1,205,7.52,1,1,0
13348.0,1,136,2.2057142857142855,1,1,0
13349.0,1,225,4.02625,1,1,0
13350.0,2,287,8.31575,2,1,0
13351.0,1,117,6.498125,1,1,0
13352.0,1,321,3.779583333333333,1,1,0
13354.0,1,604,1.8486274509803922,1,1,0
13355.0,1,314,2.7259375,1,1,0
13356.0,1,325,4.316190476190476,1,1,0
13357.0,1,322,2.9174444444444445,1,1,0
13358.0,1,285,5.006551724137931,1,1,0
13359.0,1,161,5.8,1,1,0
13362.0,4,1382,3.499277108433735,4,1,0
13363.0,2,710,3.8373333333333335,2,1,0
13364.0,1,71,2.598,1,1,0
13365.0,2,1247,3.115703125,2,1,0
13366.0,1,144,0.39,1,1,0
13368.0,2,327,4.917586206896552,2,1,0
13369.0,1,149,6.5442857142857145,1,1,0
13370.0,1,343,3.7279487179487183,1,1,0
13372.0,1,159,6.020434782608696,1,1,0
13373.0,3,1651,3.27006329113924,3,1,0
13375.0,1,442,3.137567567567568,1,1,0
13376.0,3,493,5.379811320754717,3,1,0
13379.0,3,601,1.7503092783505154,3,1,0
13381.0,6,2029,3.0504069767441857,6,1,0
13382.0,1,131,2.7520000000000002,1,1,0
13384.0,7,2422,3.173223684210526,7,1,0
13385.0,1,281,4.533142857142857,1,1,0
13388.0,2,282,4.5608571428571425,1,1,0
13389.0,3,429,3.844901960784314,3,1,0
13390.0,1,224,3.060769230769231,1,1,0
13391.0,1,4,14.95,1,1,0
13394.0,8,2392,1.6380000000000001,8,1,0
13395.0,1,336,2.7238095238095235,1,1,0
13396.0,2,600,3.8948837209302325,2,1,0
13397.0,5,430,4.0,5,1,0
13398.0,1,281,3.4296153846153845,1,1,0
13402.0,2,479,1.97974358974359,2,1,0
13403.0,1,44,2.9166666666666665,1,1,0
13404.0,2,111,2.900909090909091,2,1,0
13405.0,3,165,5.427814814814814,3,1,0
13408.0,62,16232,2.439100418410042,58,1,-1
13410.0,5,518,2.440714285714286,5,1,0
13411.0,1,72,3.263888888888889,1,1,0
13414.0,3,1574,1.8404166666666668,3,1,0
13416.0,2,142,5.455263157894737,2,1,0
13417.0,2,162,6.356428571428571,2,1,0
13418.0,18,3918,2.9381578947368423,18,1,0
13419.0,1,275,1.011875,1,1,0
13420.0,2,101,3.5425,2,1,0
13421.0,2,1181,2.088461538461538,2,1,0
13422.0,1,1326,3.0306299212598424,1,1,0
13425.0,3,1123,2.634102564102564,3,1,0
13426.0,10,2245,1.8858598726114648,10,1,0
13427.0,3,545,1.6500000000000001,3,1,0
13428.0,1,156,1.9724324324324325,1,1,0
13429.0,4,1390,1.2207462686567165,4,1,0
13430.0,2,751,1.6575510204081632,2,1,0
13431.0,2,672,3.2167391304347825,2,1,0
13434.0,2,300,1.652,2,1,0
13435.0,7,2129,2.935247524752475,7,1,0
13436.0,1,76,5.829999999999999,1,1,0
13437.0,7,1283,4.8889820359281435,7,1,0
13439.0,1,242,1.7253703703703704,1,1,0
13441.0,1,204,1.926153846153846,1,1,0
13447.0,3,584,3.139830508474576,3,1,0
13448.0,6,1660,3.182205128205128,6,1,0
13449.0,1,222,1.924736842105263,1,1,0
13450.0,6,1982,1.5401408450704224,6,1,0
13451.0,5,2149,2.1018284424379234,5,1,0
13452.0,2,2,295.0,2,1,-1
13453.0,2,134,4.546470588235294,2,1,0
13455.0,2,354,4.624347826086956,2,1,0
13456.0,6,765,3.458730158730159,6,1,0
13458.0,14,5508,2.4352356020942407,14,1,0
13460.0,2,286,1.06,2,1,0
13461.0,3,1170,1.5685185185185186,3,1,0
13462.0,1,62,3.388888888888889,1,1,0
13464.0,1,403,3.205609756097561,1,1,0
13466.0,1,259,2.841764705882353,1,1,0
13467.0,2,584,2.731818181818182,2,1,0
13468.0,37,2589,4.103245033112583,37,1,0
13470.0,2,100,1.65,2,1,0
13471.0,4,1590,2.5075384615384615,4,1,0
13473.0,2,266,3.728095238095238,2,1,0
13474.0,1,132,2.32265625,1,1,0
13475.0,4,1012,2.8886046511627907,4,1,0
13476.0,2,417,8.79551724137931,2,1,0
13477.0,6,1021,2.530886075949367,6,1,0
13479.0,2,134,4.6466666666666665,2,1,0
13481.0,5,1142,2.2855963302752293,5,1,0
13482.0,1,116,2.439090909090909,1,1,0
13483.0,1,160,1.0559999999999998,1,1,0
13484.0,1,44,7.5,1,1,0
13485.0,1,277,2.425217391304348,1,1,0
13486.0,3,669,2.9099999999999997,3,1,0
13487.0,3,265,4.451176470588235,3,1,0
13488.0,13,4518,3.4669194312796208,13,1,0
13489.0,4,560,1.417142857142857,4,1,0
13491.0,10,903,3.372093023255814,10,1,0
13492.0,3,408,4.5016,3,1,0
13493.0,2,380,12.89625,2,1,0
13494.0,1,162,3.665,1,1,0
13495.0,5,829,2.5783333333333336,5,1,0
13496.0,2,341,3.108285714285714,2,1,0
13497.0,2,163,2.973684210526316,2,1,0
13499.0,5,1365,2.131666666666667,5,1,0
13500.0,3,609,3.627076923076923,3,1,0
13501.0,1,560,3.7321153846153843,1,1,0
13502.0,3,264,1.7977777777777777,3,1,0
13503.0,1,248,2.1811764705882353,1,1,0
13504.0,1,178,3.7018181818181817,1,1,0
13505.0,4,2486,3.2970232558139534,4,1,0
13506.0,2,324,2.8611538461538464,2,1,0
13507.0,4,1597,3.3541975308641976,4,1,0
13508.0,1,24,5.1925,1,1,0
13509.0,7,1106,1.3643181818181818,7,1,0
13510.0,4,1386,2.385913043478261,4,1,0
13512.0,1,143,4.1353333333333335,1,1,0
13513.0,1,109,3.685,1,1,0
13514.0,1,40,4.175000000000001,1,1,0
13515.0,4,681,2.1654237288135594,4,1,0
13516.0,3,985,2.9477272727272723,3,1,0
13517.0,3,1369,2.921631205673759,3,1,0
13518.0,1,392,2.7518421052631576,1,1,0
13519.0,1,23,6.34375,1,1,0
13520.0,6,1649,4.549462365591398,6,1,0
13521.0,3,736,1.8141743119266056,3,1,0
13522.0,1,44,3.2700000000000005,1,1,0
13523.0,5,1752,6.2013372093023245,5,1,0
13524.0,5,324,3.4651851851851854,5,1,0
13525.0,2,394,3.901666666666667,2,1,0
13527.0,7,1692,2.858340807174888,7,1,0
13529.0,2,74,5.598666666666667,2,1,0
13531.0,2,174,4.539545454545455,2,1,0
13532.0,1,129,2.223181818181818,1,1,0
13533.0,3,204,1.9332894736842106,3,1,0
13534.0,25,2961,2.811013513513514,22,1,0
13536.0,7,2136,3.2182681564245814,7,1,0
13538.0,7,175,7.4764,7,1,0
13539.0,3,320,4.195135135135135,3,1,0
13544.0,2,127,2.943448275862069,2,1,0
13546.0,3,359,2.204285714285714,3,1,0
13548.0,2,441,2.8149193548387097,2,1,0
13549.0,7,458,3.5321568627450985,7,1,0
13551.0,1,12,7.65,1,1,0
13552.0,12,1417,3.9112844036697245,12,1,0
13555.0,4,2660,2.388235294117647,4,1,0
13557.0,2,546,1.4773529411764705,2,1,0
13558.0,4,344,2.2094857142857145,4,1,0
13560.0,1,64,2.9854545454545454,1,1,0
13561.0,1,83,3.5464285714285713,1,1,0
13562.0,3,757,3.83719512195122,3,1,0
13563.0,2,209,8.512857142857143,2,1,0
13564.0,3,661,10.248795180722892,3,1,0
13565.0,2,172,1.7186842105263158,2,1,0
13566.0,2,575,1.8909090909090909,2,1,0
13568.0,1,70,3.001136363636364,1,1,0
13569.0,2,164,3.1531764705882352,2,1,0
13570.0,1,161,2.102592592592593,1,1,0
13571.0,12,1759,1.7267741935483871,12,1,0
13572.0,1,534,4.502424242424243,1,1,0
13573.0,2,303,3.5473076923076925,2,1,0
13575.0,5,449,2.1478260869565218,5,1,0
13576.0,18,2646,3.223492063492064,18,1,0
13577.0,4,791,3.086987951807229,4,1,0
13579.0,2,176,4.260434782608695,2,1,0
13581.0,1,30,4.48,1,1,0
13583.0,1,725,2.0120754716981133,1,1,0
13584.0,1,37,4.164583333333333,1,1,0
13587.0,1,180,6.63625,1,1,0
13588.0,9,2606,1.376494252873563,9,1,0
13589.0,2,114,6.701428571428571,2,1,0
13590.0,6,1848,1.8458620689655172,6,1,0
13591.0,3,485,3.979310344827586,3,1,0
13592.0,4,84,6.26,4,1,0
13593.0,5,731,4.3735156250000005,5,1,0
13594.0,1,359,1.5953846153846152,1,1,0
13596.0,2,406,2.282951807228916,2,1,0
13598.0,1,58,3.3560000000000003,1,1,0
13599.0,21,3294,2.7971659919028338,19,1,0
13600.0,1,324,3.0642105263157893,1,1,0
13601.0,2,548,1.8624242424242423,2,1,0
13602.0,1,267,2.0608695652173914,1,1,0
13603.0,1,164,2.111851851851852,1,1,0
13606.0,3,279,2.2688372093023257,3,1,0
13607.0,1,290,3.150612244897959,1,1,0
13610.0,7,516,2.8789823008849558,7,1,0
13611.0,3,766,2.35472972972973,3,1,0
13614.0,4,570,3.7748756218905473,4,1,0
13615.0,1,189,3.387391304347826,1,1,0
13617.0,3,300,2.789772727272727,3,1,0
13618.0,1,246,1.0353846153846153,1,1,0
13621.0,1,343,1.1289473684210527,1,1,0
13623.0,5,294,3.594444444444444,5,1,0
13626.0,1,209,2.1405263157894736,1,1,0
13627.0,5,1269,2.9745652173913046,5,1,0
13629.0,11,4372,2.3242372881355933,11,1,0
13630.0,7,1391,2.003098591549296,7,1,0
13631.0,11,467,6.16090909090909,11,1,0
13632.0,5,1037,3.1735616438356162,5,1,0
13634.0,5,704,3.3305851063829786,5,1,0
13635.0,1,677,2.405806451612903,1,1,0
13636.0,5,592,3.785396825396825,5,1,0
13637.0,3,409,2.365841584158416,3,1,0
13638.0,1,93,2.9925,1,1,0
13639.0,1,800,1.443,1,1,0
13642.0,1,173,3.251212121212121,1,1,0
13643.0,3,273,2.394642857142857,3,1,0
13644.0,4,2067,3.043013698630137,4,1,0
13645.0,1,158,3.3699999999999997,1,1,0
13647.0,4,895,3.3203797468354432,4,1,0
13649.0,2,139,3.191304347826087,2,1,0
13650.0,6,922,3.1525,5,1,0
13651.0,2,33,6.058333333333334,2,1,0
13652.0,3,578,3.1233333333333335,3,1,0
13654.0,6,2182,2.5266867469879517,6,1,0
13655.0,2,605,3.3296428571428573,2,1,0
13656.0,2,490,1.7189795918367348,2,1,0
13657.0,2,209,2.993125,2,1,0
13658.0,5,1019,4.0226851851851855,5,1,0
13659.0,2,894,3.8291346153846155,2,1,0
13662.0,3,543,3.2800000000000002,3,1,0
13663.0,1,91,4.5,1,1,0
13666.0,3,41,3.7416666666666667,3,1,0
13667.0,1,154,2.4348275862068967,1,1,0
13668.0,21,3742,2.976063829787234,21,1,0
13669.0,2,237,2.7511111111111113,2,1,0
13670.0,1,282,1.8768,1,1,0
13672.0,2,57,4.463333333333334,2,1,0
13673.0,2,119,3.301846153846154,2,1,0
13675.0,2,330,1.9028,2,1,0
13678.0,1,924,0.39375,1,1,0
13680.0,4,1936,2.205230769230769,4,1,0
13681.0,4,360,2.902456140350877,4,1,0
13682.0,1,10,7.083333333333333,1,1,0
13684.0,1,39,1.7446666666666668,1,1,0
13685.0,7,5056,0.7007692307692308,7,1,0
13686.0,1,70,1.1625,1,1,0
13689.0,1,512,1.7,1,1,0
13690.0,1,67,5.972222222222222,1,1,0
13692.0,3,1226,2.5984905660377358,3,1,0
13694.0,50,63312,1.5689964788732396,50,1,-1
13695.0,15,1603,2.646888888888889,15,1,0
13697.0,1,177,1.3933333333333333,1,1,0
13699.0,1,66,6.3064285714285715,1,1,0
13700.0,10,2304,1.585736040609137,10,1,0
13703.0,1,10,9.95,1,1,0
13704.0,9,1531,3.328805970149254,9,1,0
13705.0,3,363,7.6085714285714285,3,1,0
13706.0,1,189,2.774,1,1,0
13707.0,2,351,4.463333333333334,2,1,0
13708.0,1,306,2.057450980392157,1,1,0
13709.0,13,3516,3.551071428571429,13,1,0
13710.0,1,176,1.16625,1,1,0
13711.0,2,140,3.7800000000000002,2,1,0
13712.0,1,352,1.2349999999999999,1,1,0
13715.0,5,563,2.284761904761905,5,1,0
13716.0,1,138,1.4195238095238094,1,1,0
13717.0,6,1959,2.0434313725490196,6,1,0
13718.0,2,173,5.529166666666666,2,1,0
13719.0,5,609,3.266,5,1,0
13720.0,4,501,3.17906976744186,4,1,0
13721.0,1,316,2.8510714285714287,1,1,0
13722.0,3,1401,2.8843529411764703,3,1,0
13723.0,1,43,5.283333333333333,1,1,0
13725.0,8,806,4.336057692307692,8,1,0
13726.0,2,1054,1.0761904761904761,2,1,0
13727.0,2,162,2.941,2,1,0
13728.0,6,458,5.451746031746032,6,1,0
13730.0,2,488,3.238139534883721,2,1,0
13731.0,2,278,4.2894736842105265,2,1,0
13732.0,1,498,1.58,1,1,0
13735.0,4,1130,4.036377551020408,4,1,0
13736.0,2,497,2.177696335078534,2,1,0
13737.0,1,125,3.848666666666667,1,1,0
13739.0,1,54,5.483333333333333,1,1,0
13740.0,1,425,1.5960869565217393,1,1,0
13741.0,3,218,5.225588235294118,3,1,0
13742.0,12,1124,4.103551401869159,12,1,0
13743.0,7,1776,1.1202439024390243,7,1,0
13744.0,2,1249,1.7072222222222222,2,1,0
13745.0,1,496,0.6456000000000001,1,1,0
13747.0,1,8,9.95,1,1,0
13748.0,5,439,3.9964285714285714,4,1,0
13750.0,5,516,5.020416666666667,5,1,0
13751.0,1,152,3.5300000000000002,1,1,0
13752.0,6,876,3.0701315789473687,6,1,0
13753.0,1,512,1.7942857142857143,1,1,0
13754.0,2,214,2.3375,2,1,0
13755.0,9,1264,3.0728947368421053,9,1,0
13756.0,14,3188,2.7371126760563382,14,1,0
13758.0,7,1844,3.287948717948718,7,1,0
13759.0,2,287,3.3627999999999996,2,1,0
13760.0,2,197,1.984561403508772,2,1,0
13761.0,2,642,2.9494285714285717,2,1,0
13762.0,1,272,1.26,1,1,0
13763.0,1,728,2.598,1,1,0
13764.0,3,932,2.7239903846153846,3,1,0
13767.0,37,7322,3.713532608695652,36,1,0
13769.0,10,1163,3.727777777777778,10,1,0
13771.0,4,1477,2.6267226890756303,4,1,0
13772.0,3,546,2.463898305084746,3,1,0
13774.0,1,192,3.290909090909091,1,1,0
13777.0,33,12897,2.269137055837563,32,1,0
13778.0,1,70,3.3,1,1,0
13780.0,2,318,2.5831578947368423,2,1,0
13781.0,1,30,4.557058823529411,1,1,0
13782.0,6,371,3.508521739130435,6,1,0
13784.0,11,2493,2.6380645161290324,11,1,0
13786.0,1,136,1.8928571428571428,1,1,0
13787.0,2,337,2.4777419354838712,2,1,0
13790.0,1,748,0.7717777777777777,1,1,0
13791.0,2,1200,1.2463636363636363,2,1,0
13792.0,2,92,3.5461538461538464,2,1,0
13798.0,57,23948,2.1165329512893982,57,1,-1
13799.0,2,402,2.1302564102564103,2,1,0
13800.0,1,331,2.553939393939394,1,1,0
13801.0,1,168,3.9543478260869565,1,1,0
13802.0,3,2572,2.6631666666666667,3,1,0
13803.0,1,121,2.922941176470588,1,1,0
13804.0,7,1498,3.0835036496350363,7,1,0
13805.0,2,1900,0.5930769230769231,2,1,0
13806.0,1,56,5.233,1,1,0
13807.0,1,36,5.1499999999999995,1,1,0
13808.0,5,782,3.7531578947368422,5,1,0
13809.0,1,29,7.108333333333333,1,1,0
13810.0,3,312,21.278000000000002,3,1,0
13811.0,3,68,26.25,3,1,0
13812.0,3,333,3.586111111111111,3,1,0
13813.0,4,552,4.282608695652174,4,1,0
13814.0,2,864,3.020701754385965,2,1,0
13815.0,4,2560,2.566875,4,1,0
13816.0,2,269,4.742142857142857,2,1,0
13817.0,2,211,3.219583333333333,2,1,0
13819.0,3,1109,2.003611111111111,3,1,0
13821.0,2,153,3.2916949152542374,2,1,0
13822.0,2,611,1.7905208333333331,2,1,0
13823.0,2,439,3.9204999999999997,2,1,0
13824.0,5,768,2.7528260869565218,5,1,0
13826.0,1,82,5.7299999999999995,1,1,0
13827.0,3,141,3.7441935483870967,3,1,0
13828.0,1,311,1.9046666666666667,1,1,0
13831.0,6,745,3.957432432432433,6,1,0
13832.0,1,28,2.283333333333333,1,1,0
13833.0,1,118,4.8999999999999995,1,1,0
13835.0,4,442,3.2005454545454546,4,1,0
13837.0,2,183,2.1978947368421053,2,1,0
13838.0,4,263,3.102528735632184,4,1,0
13841.0,1,100,0.85,1,1,0
13842.0,9,1768,4.044271844660194,9,1,0
13844.0,1,196,2.4605,1,1,0
13845.0,1,182,1.9544444444444444,1,1,0
13846.0,3,388,3.524909090909091,3,1,0
13848.0,3,3700,0.462,3,1,0
13849.0,2,1016,3.023960396039604,2,1,0
13850.0,1,944,2.4186021505376343,1,1,0
13851.0,3,1705,2.238888888888889,3,1,0
13853.0,1,312,4.546086956521739,1,1,0
13854.0,25,2296,4.628363636363637,25,1,0
13856.0,3,494,1.06,3,1,0
13858.0,1,75,4.335454545454545,1,1,0
13859.0,1,129,2.887857142857143,1,1,0
13860.0,5,591,3.514605263157895,4,1,0
13862.0,8,1688,1.6970503597122304,8,1,0
13863.0,1,224,2.5965,1,1,0
13865.0,4,204,3.902333333333333,4,1,0
13866.0,1,57,3.375714285714286,1,1,0
13867.0,3,513,3.9440983606557376,3,1,0
13868.0,2,1964,1.8542424242424242,2,1,0
13869.0,4,1721,2.9445928338762215,4,1,0
13870.0,8,1325,3.378608695652174,8,1,0
13871.0,13,2806,3.7608928571428573,12,1,0
13873.0,3,140,4.609565217391304,3,1,0
13874.0,1,180,5.5055555555555555,1,1,0
13875.0,5,1316,1.9584615384615385,5,1,0
13876.0,1,36,5.114285714285714,1,1,0
13877.0,1,108,1.1766666666666665,1,1,0
13878.0,1,475,4.655277777777778,1,1,0
13880.0,13,1842,2.68830303030303,13,1,0
13881.0,20,10118,2.6765168539325845,20,1,0
13882.0,5,953,3.381846153846154,5,1,0
13883.0,5,1436,3.3760563380281687,5,1,0
13884.0,5,300,3.5635593220338984,5,1,0
13885.0,2,182,3.960714285714286,2,1,0
13886.0,1,126,3.805,1,1,0
13887.0,1,147,3.8542105263157898,1,1,0
13888.0,2,258,4.1217500000000005,2,1,0
13889.0,1,146,3.8333333333333335,1,1,0
13890.0,10,831,3.4015454545454546,10,1,0
13892.0,4,983,1.1092592592592592,4,1,0
13893.0,1,190,6.199999999999999,1,1,0
13894.0,3,354,2.6707407407407406,3,1,0
13895.0,4,1365,2.9353389830508476,4,1,0
13897.0,1,200,1.9476470588235293,1,1,0
13898.0,1,133,2.6141666666666667,1,1,0
13899.0,2,156,3.0310526315789477,2,1,0
13900.0,3,430,3.113720930232558,3,1,0
13901.0,5,1739,3.7404697986577182,5,1,0
13904.0,2,332,1.323846153846154,2,1,0
13908.0,4,1478,2.867540983606557,4,1,0
13911.0,9,2731,2.389189189189189,9,1,0
13914.0,2,380,2.5521212121212122,2,1,0
13917.0,2,228,2.022222222222222,2,1,0
13918.0,2,1140,2.1853333333333333,2,1,0
13919.0,2,474,2.8360714285714286,2,1,0
13922.0,1,93,4.988571428571428,1,1,0
13923.0,1,185,2.9745,1,1,0
13924.0,6,1575,2.6076068376068373,6,1,0
13925.0,4,331,5.914390243902439,3,1,0
13926.0,1,104,6.533636363636364,1,1,0
13927.0,1,214,2.6957142857142857,1,1,0
13928.0,4,129,5.767407407407408,4,1,0
13929.0,2,143,5.294444444444444,2,1,0
13930.0,2,274,1.6405882352941177,2,1,0
13931.0,2,725,2.0460344827586208,2,1,0
13932.0,1,72,6.103125,1,1,0
13933.0,2,205,3.460434782608696,2,1,0
13934.0,1,390,3.1870967741935483,1,1,0
13936.0,1,330,1.5419230769230767,1,1,0
13937.0,1,123,1.6944444444444444,1,1,0
13938.0,1,70,1.012857142857143,1,1,0
13939.0,3,847,1.1835555555555555,3,1,0
13940.0,4,516,3.121428571428571,4,1,0
13941.0,5,2364,3.8584444444444443,5,1,0
13946.0,3,443,1.679090909090909,3,1,0
13947.0,1,44,2.93,1,1,0
13948.0,1,40,3.9499999999999997,1,1,0
13949.0,6,2474,1.456625,6,1,0
13950.0,4,323,4.589714285714285,4,1,0
13951.0,3,459,3.4892307692307694,3,1,0
13952.0,2,1431,3.9832919708029197,2,1,0
13953.0,7,2724,2.293,7,1,0
13954.0,2,150,5.4508,2,1,0
13955.0,2,154,3.016060606060606,2,1,0
13956.0,5,491,3.4226973684210527,5,1,0
13959.0,3,357,2.2039130434782606,3,1,0
13960.0,2,142,2.105,2,1,0
13962.0,2,87,7.019090909090909,2,1,0
13963.0,4,460,3.2680000000000002,4,1,0
13967.0,1,42,3.6,1,1,0
13969.0,18,4542,2.954297124600639,18,1,0
13971.0,8,1844,2.225167785234899,8,1,0
13972.0,2,187,2.546,2,1,0
13973.0,1,109,3.7563636363636363,1,1,0
13974.0,1,249,2.1967857142857143,1,1,0
13975.0,6,1732,2.1954142011834317,6,1,0
13976.0,1,154,3.568,1,1,0
13978.0,2,315,1.2106666666666668,2,1,0
13979.0,1,639,1.8322222222222222,1,1,0
13980.0,1,172,3.9145454545454546,1,1,0
13982.0,4,1136,2.232072072072072,4,1,0
13983.0,12,1183,6.329999999999999,12,1,0
